851,Interaction Design and Children (ACM),IDC,ICORE2026,B,Yes,4608,,
852,Interactive Entertainment,IE,ICORE2026,Australasian C,No,4607,4608,
2349,International ACM Conference on Automotive User Interfaces and Interactive Vehicular Applications,Automotive_UI,ICORE2026,B,Yes,4608,,
2258,International ACM SIGACCESS Conference on Computers and Accessibility,ASSETS,ICORE2026,A,Yes,4608,,
872,International Computing Education Research Workshop,ICER,ICORE2026,A,Yes,4608,,
2269,International Conference in Methodologies and Intelligent Systems for Technology Enhanced Learning,MIS4TEL,ICORE2026,National: Spain,Yes,4601,4608,4602
2266,International Conference of the Immersive Learning Research Network,iLRN,ICORE2026,C,Yes,4601,4608,
895,International Conference on Advances in Computer-Human Interactions,ACHI,ICORE2026,C,No,4608,,
901,International Conference on Affective Computing and Intelligent,ACII,ICORE2026,B,Yes,4608,,
1961,International Conference on Artificial Intelligence in Education,AIED,ICORE2026,A,Yes,4601,4608,
2314,"International Conference on Artificial Intelligence in Music, Sound, Art and Design",EvoMUSART,ICORE2026,C,Yes,4602,4607,4608
461,International Conference on Artificial Reality and Telexistance & Eurographics Symposium on Virtual Environments,EGVE,ICORE2026,C,Yes,4607,4608,
962,International Conference on Computer Supported Cooperative Work in Design,CSCWD,ICORE2026,C,Yes,4608,,
2261,International Conference on Computer Supported Education,CSEDU,ICORE2026,B,Yes,4608,4601,
2260,International Conference on Computer-Human Interaction Research and Applications,CHIRA,ICORE2026,C,Yes,4608,,
2348,International Conference on Cooperative and Human Aspects of Software Engineering,CHASE,ICORE2026,B,Yes,4608,4612,
979,International Conference on Cooperative Information Systems,CoopIS,ICORE2026,B,Yes,4608,,
985,International Conference on Cyberworlds (was International Symposium on Cyberworlds),CW,ICORE2026,C,Yes,4607,4608,4603
1019,International Conference on Entertainment Computing,ICEC,ICORE2026,C,No,4607,4608,4603
2344,International Conference on Evolutionary Multi-Criterion Optimization,EMO,ICORE2026,C,Yes,4602,4608,
1053,International Conference on Human Factors in Computing Systems,CHI,ICORE2026,A*,Yes,4608,,
1054,International Conference on Human-Computer Interaction with Mobile Devices and Services,MobileHCI,ICORE2026,B,Yes,4608,,
1087,International Conference on Information Visualisation,IV,ICORE2026,C,Yes,4608,4607,
1100,International Conference on Intelligent Tutoring Systems,ITS,ICORE2026,B,Yes,4601,4608,
1101,International Conference on Intelligent User Interfaces,IUI,ICORE2026,A,Yes,4608,,
2161,International Conference on Interactive Digital Storytelling (2008 merger of 'ICVS International Conference on Virtual Storytelling' and 'TIDSE Technology for Interactive Digital Storytelling'),ICIDS,ICORE2026,C,Yes,4607,4608,
2268,International Conference on Learning Analytics and Knowledge,LAK,ICORE2026,A,Yes,4608,4601,
1144,International Conference on Multimodal Interaction (was International Conference on Multimodal Interfaces),ICMI,ICORE2026,B,Yes,4608,,
2312,International Conference on Quality of Multimedia Experience,QoMEX,ICORE2026,B,Yes,4608,4603,4607
1238,International Conference on the Foundations of Digital Games,FDG,ICORE2026,C,No,4607,4608,
1254,International Conference on Ubiquitous Intelligence and Computing,UIC,ICORE2026,C,Yes,4606,4608,
1259,"International Conference on User Modelling, Adaptation, and Personalization (was AH and UM)",UMAP,ICORE2026,A,Yes,4608,,
2223,International Cross-Domain Conference for Machine Learning and Knowledge Extraction,CD-MAKE,ICORE2026,C,Yes,4602,4611,4608
2305,International Joint Conference on Biometrics,IJCB,ICORE2026,B,Yes,4603,4604,4608
696,International Symposium on Distributed Simulation and Real Time Applications,DS-RT,ICORE2026,C,Yes,4606,4602,4608
1539,International Symposium on Ubiquitous Virtual Reality,ISUVR,ICORE2026,National: S. Korea,No,4607,4608,
1436,International Visualization in Transportation Symposium,TRB,ICORE2026,National: USA,No,4608,,
1476,International Workshop on Formal Methods for interactive Systems,FMIS,ICORE2026,C,No,4612,4608,
1540,International Workshop on Visualization for Cyber Security,VizSec,ICORE2026,C,No,4608,4604,
1546,International Workshops on Enabling Technologies: Infrastructures for Collaborative Enterprises,WETICE,ICORE2026,C,Yes,4606,4608,
1584,Knowledge Domain Visualisation,KDViz,ICORE2026,National: UK,No,4608,,
1586,Knowledge Visualization and Visual Thinking,KV,ICORE2026,C,No,4608,,
2270,Mensch & Computer,MuC,ICORE2026,National: Germany,Yes,4608,,
1615,Mobile and Ubiquitous Multimedia (ACM),MUM,ICORE2026,B,Yes,4608,,
1643,New Zealand Game Developers Conference,NZGDC,ICORE2026,Australasian C,No,4607,4608,
2271,Nordic Conference on Human-Computer Interaction,NordiCHI,ICORE2026,Regional:Scandinavia,Yes,4608,,
1664,Pacific Rim Knowledge Acquisition Workshop,PKAW,ICORE2026,C,Yes,4602,4611,4608
957,SIGGRAPH Asia,SiggraphA,ICORE2026,A*,Yes,4607,4603,4608
2167,Symposium On Usable Privacy and Security,SOUPS,ICORE2026,A,Yes,4608,4604,
1798,"Tangible, Embedded, and Embodied Interaction",TEI,ICORE2026,B,Yes,4608,,
2353,The ACM SIGCAS/SIGCHI Conference on Computing and Sustainable Societies,COMPASS,ICORE2026,C,Yes,4608,4606,4611
1837,Usable Security and Privacy,USEC,ICORE2026,National: USA,No,4604,4608,
1851,Visual Analytics,EuroVA,ICORE2026,C,No,4608,,
1853,Visual Information Communication and Interaction,VINCI,ICORE2026,C,No,4608,,
1856,Visualization In Science and Education,GRC,ICORE2026,National: USA,No,4608,,
1892,Workshop on Computer Architecture Education,WCAE,ICORE2026,National: USA,No,4608,,
